bnum,gene_name_keio,COG_id,keio_call,PEC,MG_Tn5,y_ess_in_silico,b_wt,b_ko,delta_b,kV,log10_kV,keio_E,kV_db_original,log10_kV_db_original,kV_db_linear,log10_kV_db_linear,kV_db_quadratic,log10_kV_db_quadratic,kV_db_indicator,log10_kV_db_indicator,model
b2835,ygeD,COG0477,N,,,0,15.44424150377654,15.44424150377646,7.993605777301127e-14,18117.032906994737,4.258087073162403,0,18117.032906994737,4.258087073162403,18117.032906994827,4.258087073162405,18117.032906994737,4.258087073162403,0.0,-12.0,iJO1366
b2836,aas,COG0204,N,,,0,15.44424150377654,15.050509393827964,0.3937321099485764,58237.54429383565,4.765203053768552,0,58237.54429383565,4.765203053768552,59722.23949155246,4.7761360847292735,58275.39478799456,4.765485224340479,0.0,-12.0,iJO1366
b3553,tiaE,COG1052,N,,,0,15.44424150377654,15.444241503776782,-2.415845301584341e-13,18117.03290699554,4.258087073162423,0,18117.03290699554,4.258087073162423,18117.032906995257,4.258087073162415,18117.03290699554,4.2580870731624225,0.0,-12.0,iJO1366
b1134,ymfB,COG0494,N,,,0,15.44424150377654,15.444241503776444,9.592326932761353e-14,18117.03290699465,4.258087073162401,0,18117.03290699465,4.258087073162401,18117.032906994762,4.258087073162404,18117.03290699465,4.258087073162401,0.0,-12.0,iJO1366
b0446,cof,COG0561,N,,,0,15.44424150377654,15.444241503776444,9.592326932761353e-14,18117.03290699465,4.258087073162401,0,18117.03290699465,4.258087073162401,18117.032906994762,4.258087073162404,18117.03290699465,4.258087073162401,0.0,-12.0,iJO1366
b1009,rarA,COG0596,N,,,0,15.44424150377654,15.444241503776444,9.592326932761353e-14,18117.03290699465,4.258087073162401,0,18117.03290699465,4.258087073162401,18117.032906994762,4.258087073162404,18117.03290699465,4.258087073162401,0.0,-12.0,iJO1366
b0954,fabA,COG0764,E,E,u,0,15.44424150377654,15.444241503776444,9.592326932761353e-14,18117.03290699465,4.258087073162401,1,18117.03290699465,4.258087073162401,18117.032906994762,4.258087073162404,18117.03290699465,4.258087073162401,0.0,-12.0,iJO1366
b0180,fabZ,COG0764,E,E,u,1,15.44424150377654,0.0,15.44424150377654,2111094.991964876,6.324507775495246,1,2111094.991964876,6.324507775495246,4222189.983929752,6.625537771159228,4222189.983929752,6.625537771159228,2111094.991964876,6.324507775495246,iJO1366
b0347,mhpA,COG0654,N,,,0,15.44424150377654,15.444241503776215,3.2507330161024594e-13,18117.03290699398,4.258087073162385,0,18117.03290699398,4.258087073162385,18117.032906994362,4.258087073162394,18117.03290699398,4.258087073162385,0.0,-12.0,iJO1366
b3580,lyxK,COG1070,N,,,0,15.44424150377654,15.444241503776464,7.638334409421078e-14,18117.0329069947,4.258087073162402,0,18117.0329069947,4.258087073162402,18117.032906994787,4.258087073162404,18117.0329069947,4.258087073162402,0.0,-12.0,iJO1366
b1093,fabG,COG1028,E,E,u,1,15.44424150377654,1.5610721400768961e-15,15.44424150377654,2111094.991964898,6.324507775495251,1,2111094.991964898,6.324507775495251,4222189.983929796,6.625537771159232,4222189.983929796,6.625537771159232,2111094.991964898,6.324507775495251,iJO1366
b2323,fabB,COG0304,E,E,u,1,15.44424150377654,0.0,15.44424150377654,2111094.991964876,6.324507775495246,1,2111094.991964876,6.324507775495246,4222189.983929752,6.625537771159228,4222189.983929752,6.625537771159228,2111094.991964876,6.324507775495246,iJO1366
b1095,fabF,COG0304,N,,,1,15.44424150377654,0.0,15.44424150377654,2111094.991964876,6.324507775495246,0,2111094.991964876,6.324507775495246,4222189.983929752,6.625537771159228,4222189.983929752,6.625537771159228,2111094.991964876,6.324507775495246,iJO1366
b1397,paaJ,COG0183,N,,,0,15.44424150377654,15.444241503776595,-5.5067062021407764e-14,18117.03290699509,4.258087073162411,0,18117.03290699509,4.258087073162411,18117.032906995024,4.25808707316241,18117.03290699509,4.258087073162411,0.0,-12.0,iJO1366
b1245,oppC,COG1173,N,,,0,15.44424150377654,15.444241503776151,3.890221478286549e-13,18117.0329069938,4.258087073162381,0,18117.0329069938,4.258087073162381,18117.032906994256,4.258087073162391,18117.0329069938,4.258087073162381,0.0,-12.0,iJO1366
b1244,oppB,COG0601,N,,,0,15.44424150377654,15.444241503776151,3.890221478286549e-13,18117.0329069938,4.258087073162381,0,18117.0329069938,4.258087073162381,18117.032906994256,4.258087073162391,18117.0329069938,4.258087073162381,0.0,-12.0,iJO1366
b1329,mppA,COG4166,N,,,0,15.44424150377654,15.444241503776151,3.890221478286549e-13,18117.0329069938,4.258087073162381,0,18117.0329069938,4.258087073162381,18117.032906994256,4.258087073162391,18117.0329069938,4.258087073162381,0.0,-12.0,iJO1366
b1247,oppF,COG4608,N,,,0,15.44424150377654,15.444241503776151,3.890221478286549e-13,18117.0329069938,4.258087073162381,0,18117.0329069938,4.258087073162381,18117.032906994256,4.258087073162391,18117.0329069938,4.258087073162381,0.0,-12.0,iJO1366
b1386,tynA,COG3733,N,,,0,15.44424150377654,15.444241503776151,3.890221478286549e-13,18117.0329069938,4.258087073162381,0,18117.0329069938,4.258087073162381,18117.032906994256,4.258087073162391,18117.0329069938,4.258087073162381,0.0,-12.0,iJO1366
b0004,thrC,COG0498,N,,,1,15.44424150377654,2.2277955387260253e-14,15.444241503776516,2111094.9919647705,6.324507775495225,0,2111094.9919647705,6.324507775495225,4222189.983929537,6.625537771159205,4222189.9839295335,6.625537771159205,2111094.9919647705,6.324507775495225,iJO1366
b1192,ldcA,COG1619,N,,,0,15.44424150377654,15.444241503776691,-1.5276668818842157e-13,18117.0329069953,4.258087073162416,0,18117.0329069953,4.258087073162416,18117.032906995122,4.258087073162412,18117.0329069953,4.258087073162416,0.0,-12.0,iJO1366
b1243,oppA,COG4166,N,,,0,15.44424150377654,15.444241503776151,3.890221478286549e-13,18117.0329069938,4.258087073162381,0,18117.0329069938,4.258087073162381,18117.032906994256,4.258087073162391,18117.0329069938,4.258087073162381,0.0,-12.0,iJO1366
b4266,idnO,COG1028,N,,,0,15.44424150377654,15.444241503776151,3.890221478286549e-13,18117.0329069938,4.258087073162381,0,18117.0329069938,4.258087073162381,18117.032906994256,4.258087073162391,18117.0329069938,4.258087073162381,0.0,-12.0,iJO1366
b4265,idnT,COG2610,N,,,0,15.44424150377654,15.444241503776151,3.890221478286549e-13,18117.0329069938,4.258087073162381,0,18117.0329069938,4.258087073162381,18117.032906994256,4.258087073162391,18117.0329069938,4.258087073162381,0.0,-12.0,iJO1366
b0159,pfs,COG0775,N,,,1,15.44424150377654,3.262664944439995e-15,15.444241503776537,2111094.991964773,6.324507775495225,0,2111094.991964773,6.324507775495225,4222189.983929545,6.625537771159206,4222189.983929545,6.625537771159206,2111094.991964773,6.324507775495225,iJO1366
b3197,kdsD,COG0794,N,,,1,15.44424150377654,0.0,15.44424150377654,2111094.9919648594,6.324507775495243,0,2111094.9919648594,6.324507775495243,4222189.983929719,6.625537771159224,4222189.983929719,6.625537771159224,2111094.9919648594,6.324507775495243,iJO1366
b2708,gutQ,COG0794,N,,,1,15.44424150377654,0.0,15.44424150377654,2111094.9919648767,6.324507775495246,0,2111094.9919648767,6.324507775495246,4222189.983929753,6.625537771159228,4222189.983929753,6.625537771159228,2111094.9919648767,6.324507775495246,iJO1366
b1094,acpP,COG0236,E,E,u,1,15.44424150377654,0.0,15.44424150377654,2111094.9919648767,6.324507775495246,1,2111094.9919648767,6.324507775495246,4222189.983929753,6.625537771159228,4222189.983929753,6.625537771159228,2111094.9919648767,6.324507775495246,iJO1366
b1927,amyA,COG0366,N,,,0,15.44424150377654,15.44424150377679,-2.504663143554353e-13,18117.03290699549,4.258087073162421,0,18117.03290699549,4.258087073162421,18117.032906995195,4.258087073162414,18117.03290699549,4.258087073162421,0.0,-12.0,iJO1366
b3571,malS,COG0366,N,,,0,15.44424150377654,15.44424150377679,-2.504663143554353e-13,18117.03290699549,4.258087073162421,0,18117.03290699549,4.258087073162421,18117.032906995195,4.258087073162414,18117.03290699549,4.258087073162421,0.0,-12.0,iJO1366
b2901,bglA,COG2723,N,,,0,15.44424150377654,15.44424150377679,-2.504663143554353e-13,18117.03290699549,4.258087073162421,0,18117.03290699549,4.258087073162421,18117.032906995195,4.258087073162414,18117.03290699549,4.258087073162421,0.0,-12.0,iJO1366
b1302,puuE,COG0160,N,,,0,15.44424150377654,15.44424150377679,-2.504663143554353e-13,18117.03290699549,4.258087073162421,0,18117.03290699549,4.258087073162421,18117.032906995195,4.258087073162414,18117.03290699549,4.258087073162421,0.0,-12.0,iJO1366
b2662,gabT,COG0160,N,,,0,15.44424150377654,15.44424150377679,-2.504663143554353e-13,18117.03290699549,4.258087073162421,0,18117.03290699549,4.258087073162421,18117.032906995195,4.258087073162414,18117.03290699549,4.258087073162421,0.0,-12.0,iJO1366
b1444,ydcW,COG1012,N,,,0,15.44424150377654,15.44424150377679,-2.504663143554353e-13,18117.03290699549,4.258087073162421,0,18117.03290699549,4.258087073162421,18117.032906995195,4.258087073162414,18117.03290699549,4.258087073162421,0.0,-12.0,iJO1366
b2663,gabP,COG1113,N,,,0,15.44424150377654,15.44424150377679,-2.504663143554353e-13,18117.03290699549,4.258087073162421,0,18117.03290699549,4.258087073162421,18117.032906995195,4.258087073162414,18117.03290699549,4.258087073162421,0.0,-12.0,iJO1366
b2222,atoA,COG2057,N,,,0,15.44424150377654,15.44424150377679,-2.504663143554353e-13,18117.03290699549,4.258087073162421,0,18117.03290699549,4.258087073162421,18117.032906995195,4.258087073162414,18117.03290699549,4.258087073162421,0.0,-12.0,iJO1366
b2221,atoD,COG1788,N,,,0,15.44424150377654,15.44424150377679,-2.504663143554353e-13,18117.03290699549,4.258087073162421,0,18117.03290699549,4.258087073162421,18117.032906995195,4.258087073162414,18117.03290699549,4.258087073162421,0.0,-12.0,iJO1366
b2224,atoB,COG0183,N,,,0,15.44424150377654,15.050509393828268,0.3937321099482727,58237.54429384934,4.765203053768654,0,58237.54429384934,4.765203053768654,59722.23949156535,4.776136084729368,58275.39478800821,4.765485224340581,0.0,-12.0,iJO1366
b2342,yfcY,COG0183,N,,,0,15.44424150377654,15.050509393827832,0.3937321099487079,58237.54429383169,4.765203053768523,0,58237.54429383169,4.765203053768523,59722.239491548884,4.776136084729248,58275.394787990626,4.765485224340449,0.0,-12.0,iJO1366
b2223,atoE,COG2031,N,,,0,15.44424150377654,15.444241503776402,1.3855583347321956e-13,18117.03290699456,4.258087073162399,0,18117.03290699456,4.258087073162399,18117.03290699472,4.258087073162402,18117.03290699456,4.2580870731623985,0.0,-12.0,iJO1366
b1241,adhE,COG1012,N,,,0,15.44424150377654,13.036694232478183,2.407547271298357,7836941.74419484,6.894146618457503,0,7836941.74419484,6.894146618457503,9058614.411444105,6.957061773892795,8027383.903218095,6.904574033259861,7836941.74419484,6.894146618457503,iJO1366
b0351,mhpF,COG0119,N,,,0,15.44424150377654,13.036694232479713,2.407547271296828,7836941.744194291,6.894146618457473,0,7836941.744194291,6.894146618457473,9058614.411442693,6.957061773892727,8027383.9032172905,6.904574033259817,7836941.744194291,6.894146618457473,iJO1366
b1463,nhoA,COG2162,N,,,0,15.44424150377654,15.444241503776553,-1.2434497875801752e-14,1381161.183156151,6.14024436421986,0,1381161.183156151,6.14024436421986,1381161.18315615,6.140244364219859,1381161.183156151,6.14024436421986,0.0,-12.0,iJO1366
b1993,cobU,COG2087,N,,,0,15.44424150377654,15.444241503776238,3.019806626980427e-13,1381161.1831561436,6.140244364219857,0,1381161.1831561436,6.140244364219857,1381161.1831561706,6.140244364219865,1381161.1831561436,6.140244364219857,0.0,-12.0,iJO1366
b2316,accD,COG0777,E,E,u,1,15.44424150377654,3.598532595380045e-15,15.444241503776537,2557560.588534594,6.407825930929479,1,2557560.588534594,6.407825930929479,5115121.177069187,6.70885592659346,5115121.177069187,6.70885592659346,2557560.588534594,6.407825930929479,iJO1366
b3255,accB,COG0511,E,E,u,1,15.44424150377654,0.0,15.44424150377654,2557560.588534595,6.40782593092948,1,2557560.588534595,6.40782593092948,5115121.17706919,6.708855926593461,5115121.17706919,6.708855926593461,2557560.588534595,6.40782593092948,iJO1366
b0185,accA,COG0825,E,E,u,1,15.44424150377654,0.0,15.44424150377654,2557560.588534595,6.40782593092948,1,2557560.588534595,6.40782593092948,5115121.17706919,6.708855926593461,5115121.17706919,6.708855926593461,2557560.588534595,6.40782593092948,iJO1366
b3256,accC,COG0439,E,E,u,1,15.44424150377654,0.0,15.44424150377654,2557560.588534595,6.40782593092948,1,2557560.588534595,6.40782593092948,5115121.17706919,6.708855926593461,5115121.17706919,6.708855926593461,2557560.588534595,6.40782593092948,iJO1366
b4069,acs,COG0365,N,,,0,15.44424150377654,15.444241503776322,2.184918912462308e-13,1381161.1831561476,6.140244364219858,0,1381161.1831561476,6.140244364219858,1381161.1831561672,6.140244364219864,1381161.1831561476,6.140244364219858,0.0,-12.0,iJO1366
b1119,ycfX,COG1940,N,,,0,15.44424150377654,15.44424150377664,-9.947598300641405e-14,1381161.183156158,6.140244364219861,0,1381161.183156158,6.140244364219861,1381161.1831561492,6.140244364219859,1381161.183156158,6.140244364219861,0.0,-12.0,iJO1366
b3784,rfe,COG0472,N,,,0,15.44424150377654,15.44424150377664,-9.947598300641405e-14,1381161.183156158,6.140244364219861,0,1381161.183156158,6.140244364219861,1381161.1831561492,6.140244364219859,1381161.183156158,6.140244364219861,0.0,-12.0,iJO1366
b2415,ptsH,COG1925,N,,,0,15.44424150377654,13.188352284424315,2.255889219352224,1996762.781129256,6.30032647299991,0,1996762.781129256,6.30032647299991,2288423.309129403,6.359536362697337,2039364.6687431748,6.309494891036727,1996762.781129256,6.30032647299991,iJO1366
b0679,nagE,COG1263,N,,,0,15.44424150377654,15.4442415037766,-6.039613253960854e-14,18038.73105522356,4.256205983588552,0,18038.73105522356,4.256205983588552,18038.731055223492,4.256205983588551,18038.73105522356,4.256205983588552,0.0,-12.0,iJO1366
b1101,ptsG,COG1263,N,,,0,15.44424150377654,15.43839156740992,0.0058499363666193,1421901.7276930187,6.152869581910302,0,1421901.7276930187,6.152869581910302,1422440.3125516248,6.15303405188727,1421901.9316970257,6.1528696442196775,0.0,-12.0,iJO1366
b2417,crr,COG2190,N,,,0,15.44424150377654,13.188352284422862,2.255889219353678,3023024.857495331,6.480441718275625,0,3023024.857495331,6.480441718275625,3464588.0889556995,6.539651607973087,3087522.536664026,6.489610136312453,3023024.857495331,6.480441718275625,iJO1366
b2416,ptsI,COG1080,N,,,0,15.44424150377654,13.18835228442337,2.25588921935317,3023024.8574954006,6.480441718275634,0,3023024.8574954006,6.480441718275634,3464588.0889556794,6.539651607973084,3087522.536664068,6.489610136312459,3023024.8574954006,6.480441718275634,iJO1366
b3959,argB,COG0548,N,,,1,15.44424150377654,1.512979838136287e-15,15.44424150377654,5940030.050229404,6.77378864205456,0,5940030.050229404,6.77378864205456,11880060.100458808,7.074818637718542,11880060.100458808,7.074818637718542,5940030.050229404,6.77378864205456,iJO1366
b2818,argA,COG0548,N,,,1,15.44424150377654,0.0,15.44424150377654,5940030.050229287,6.773788642054552,0,5940030.050229287,6.773788642054552,11880060.100458574,7.074818637718533,11880060.100458574,7.074818637718533,5940030.050229287,6.7737886420545514,iJO1366
b0078,ilvH,COG0440,N,,,1,15.44424150377654,0.0,15.44424150377654,4734625.456127627,6.67528562879426,0,4734625.456127627,6.67528562879426,9469250.912255254,6.976315624458241,9469250.912255254,6.976315624458241,4734625.456127627,6.67528562879426,iJO1366
b3670,ilvN,COG0440,N,,,1,15.44424150377654,0.0,15.44424150377654,4734625.45612765,6.675285628794262,0,4734625.45612765,6.675285628794262,9469250.9122553,6.976315624458243,9469250.9122553,6.976315624458243,4734625.45612765,6.675285628794262,iJO1366
b3671,ilvB,COG0028,N,,,1,15.44424150377654,0.0,15.44424150377654,4734625.45612765,6.675285628794262,0,4734625.45612765,6.675285628794262,9469250.9122553,6.976315624458243,9469250.9122553,6.976315624458243,4734625.45612765,6.675285628794262,iJO1366
b3115,tdcD,COG0282,N,,,0,15.44424150377654,13.858342429606472,1.5858990741700687,3872274.328889007,6.587966117051242,0,3872274.328889007,6.587966117051242,4269900.607370598,6.630417765851047,3913104.7670011963,6.592521475583125,3872274.328889007,6.587966117051242,iJO1366
b1849,purT,COG0027,N,,,0,15.44424150377654,13.858342429606385,1.5858990741701575,3872280.408772819,6.587966798939377,0,3872280.408772819,6.587966798939377,4269907.311570111,6.630418447739183,3913110.9109931565,6.592522157471261,3872280.408772819,6.587966798939377,iJO1366
b2296,ackA,COG0282,N,,,0,15.44424150377654,13.858342429606449,1.5858990741700936,3872280.40877282,6.587966798939377,0,3872280.40877282,6.587966798939377,4269907.311570096,6.630418447739181,3913110.9109931537,6.59252215747126,3872280.40877282,6.587966798939377,iJO1366
b2428,yfeU,COG2103,N,,,0,15.44424150377654,15.444241503776444,9.769962616701381e-14,22545.165285472853,4.3530534235993725,0,22545.165285472853,4.3530534235993725,22545.165285472995,4.353053423599375,22545.165285472853,4.3530534235993725,0.0,-12.0,iJO1366
b3794,rffM,COG1922,N,,,0,15.44424150377654,15.44424150377645,9.059419880941277e-14,22545.165285473216,4.35305342359938,0,22545.165285473216,4.35305342359938,22545.165285473347,4.353053423599381,22545.165285473216,4.35305342359938,0.0,-12.0,iJO1366
b1818,manY,COG3715,N,,,0,15.44424150377654,15.43839156740968,0.0058499363668609,1426456.9008294118,6.154258654356412,0,1426456.9008294118,6.154258654356412,1426997.2110866609,6.154423124333388,1426457.1054869615,6.154258716665788,0.0,-12.0,iJO1366
b1817,manX,COG2893,N,,,0,15.44424150377654,15.438391567409775,0.0058499363667632,1426456.900829415,6.154258654356413,0,1426456.900829415,6.154258654356413,1426997.211086655,6.154423124333386,1426457.1054869648,6.1542587166657885,0.0,-12.0,iJO1366
b2429,murP,COG1263,N,,,0,15.44424150377654,15.44424150377653,1.0658141036401504e-14,1385667.6173864044,6.141659067760231,0,1385667.6173864044,6.141659067760231,1385667.6173864054,6.141659067760232,1385667.6173864044,6.141659067760231,0.0,-12.0,iJO1366
b3225,nanA,COG0329,N,,,0,15.44424150377654,15.44424150377652,1.9539925233402755e-14,1385667.6173864035,6.141659067760231,0,1385667.6173864035,6.141659067760231,1385667.6173864054,6.141659067760232,1385667.6173864035,6.141659067760231,0.0,-12.0,iJO1366
b0221,fadE,COG1960,N,,,0,15.44424150377654,15.05050939382704,0.3937321099495001,1432116.282984552,6.15597828264238,0,1432116.282984552,6.15597828264238,1468626.3418083964,6.166911313603126,1433047.0624269466,6.1562604532143075,0.0,-12.0,iJO1366
b1091,fabH,COG0332,N,,,1,15.44424150377654,1.1898013697938988e-14,15.444241503776528,3434323.327793149,6.535841179836615,0,3434323.327793149,6.535841179836615,6868646.655586295,6.836871175500596,6868646.655586292,6.836871175500596,3434323.327793149,6.535841179836615,iJO1366
b3957,argE,COG0624,N,,,1,15.44424150377654,0.0,15.44424150377654,3434323.32779313,6.535841179836613,0,3434323.32779313,6.535841179836613,6868646.65558626,6.836871175500594,6868646.65558626,6.836871175500594,3434323.32779313,6.535841179836613,iJO1366
b3200,yhbN,COG1934,E,u,u,1,15.44424150377654,0.0,15.44424150377654,3434323.3277931046,6.535841179836609,1,3434323.3277931046,6.535841179836609,6868646.655586209,6.83687117550059,6868646.655586209,6.83687117550059,3434323.3277931046,6.535841179836609,iJO1366
b4261,yjgP,COG0795,E,u,u,1,15.44424150377654,0.0,15.44424150377654,3434323.3277931698,6.535841179836618,1,3434323.3277931698,6.535841179836618,6868646.6555863395,6.836871175500598,6868646.6555863395,6.836871175500598,3434323.3277931698,6.535841179836618,iJO1366
b3201,yhbG,COG1137,N,,,1,15.44424150377654,0.0,15.44424150377654,3434323.3277931698,6.535841179836618,0,3434323.3277931698,6.535841179836618,6868646.6555863395,6.836871175500598,6868646.6555863395,6.836871175500598,3434323.3277931698,6.535841179836618,iJO1366
b3199,yrbK,COG3117,E,E,u,1,15.44424150377654,0.0,15.44424150377654,3434323.3277931698,6.535841179836618,1,3434323.3277931698,6.535841179836618,6868646.6555863395,6.836871175500598,6868646.6555863395,6.836871175500598,3434323.3277931698,6.535841179836618,iJO1366
b1519,tam,COG4106,N,,,0,15.44424150377654,15.444241503776688,-1.4743761767022081e-13,1385667.6173864102,6.141659067760233,0,1385667.6173864102,6.141659067760233,1385667.617386397,6.141659067760229,1385667.6173864102,6.141659067760233,0.0,-12.0,iJO1366
b1276,acnA,COG1048,N,,,1,15.44424150377654,-2.638523182293807e-13,15.444241503776803,2837056.087050326,6.452867921645583,0,2837056.087050326,6.452867921645583,5674112.1741007,6.753897917309568,5674112.174100749,6.753897917309572,2837056.087050326,6.452867921645583,iJO1366
b0118,acnB,COG1049,N,,,1,15.44424150377654,0.0,15.44424150377654,2837056.0870502368,6.452867921645569,0,2837056.0870502368,6.452867921645569,5674112.1741004735,6.75389791730955,5674112.1741004735,6.75389791730955,2837056.0870502368,6.452867921645569,iJO1366
b1748,astC,COG4992,N,,,1,15.44424150377654,0.0,15.44424150377654,2837056.0870502368,6.452867921645569,0,2837056.0870502368,6.452867921645569,5674112.1741004735,6.75389791730955,5674112.1741004735,6.75389791730955,2837056.0870502368,6.452867921645569,iJO1366
b3359,argD,COG4992,N,,,1,15.44424150377654,0.0,15.44424150377654,2837056.087050254,6.452867921645572,0,2837056.087050254,6.452867921645572,5674112.174100508,6.753897917309553,5674112.174100508,6.753897917309553,2837056.087050254,6.452867921645572,iJO1366
b1090,plsX,COG0416,N,,,0,15.44424150377654,15.444241503776544,-3.552713678800501e-15,1385667.6173864056,6.141659067760232,0,1385667.6173864056,6.141659067760232,1385667.6173864054,6.141659067760232,1385667.6173864056,6.141659067760232,0.0,-12.0,iJO1366
b3475,acpT,COG2091,N,,,0,15.44424150377654,15.444241503776423,1.1546319456101628e-13,1385667.6173864,6.14165906776023,0,1385667.6173864,6.14165906776023,1385667.6173864105,6.141659067760233,1385667.6173864,6.14165906776023,0.0,-12.0,iJO1366
b2563,acpS,COG0736,E,E,u,0,15.44424150377654,15.444241503776423,1.1546319456101628e-13,1385667.6173864,6.14165906776023,1,1385667.6173864,6.14165906776023,1385667.6173864105,6.141659067760233,1385667.6173864,6.14165906776023,0.0,-12.0,iJO1366
b2578,yfiK,COG1280,N,,,0,15.44424150377654,15.444241503776423,1.1546319456101628e-13,1385667.6173864,6.14165906776023,0,1385667.6173864,6.14165906776023,1385667.6173864105,6.141659067760233,1385667.6173864,6.14165906776023,0.0,-12.0,iJO1366
b4067,actP,COG4147,N,,,0,15.44424150377654,15.444241503776423,1.1546319456101628e-13,1385667.6173864,6.14165906776023,0,1385667.6173864,6.14165906776023,1385667.6173864105,6.141659067760233,1385667.6173864,6.14165906776023,0.0,-12.0,iJO1366
b1623,add,COG1816,N,,,0,15.44424150377654,15.444241503776423,1.1546319456101628e-13,1385667.6173864,6.14165906776023,0,1385667.6173864,6.14165906776023,1385667.6173864105,6.141659067760233,1385667.6173864,6.14165906776023,0.0,-12.0,iJO1366
b1096,pabC,COG0115,N,,,1,15.44424150377654,-1.4441516884421435e-11,15.444241503790982,2729497.7313985545,6.436082737681549,0,2729497.7313985545,6.436082737681549,5458995.462799662,6.737112733345732,5458995.462802214,6.737112733345936,2729497.7313985545,6.436082737681549,iJO1366
b1812,pabB,COG0147,N,,,1,15.44424150377654,3.5147921700619635e-26,15.44424150377654,2729497.7313961987,6.436082737681173,0,2729497.7313961987,6.436082737681173,5458995.4627923975,6.737112733345154,5458995.4627923975,6.737112733345154,2729497.7313961987,6.436082737681173,iJO1366
b3360,pabA,COG0512,N,,,1,15.44424150377654,3.5147921700619635e-26,15.44424150377654,2729497.7313961987,6.436082737681173,0,2729497.7313961987,6.436082737681173,5458995.4627923975,6.737112733345154,5458995.4627923975,6.737112733345154,2729497.7313961987,6.436082737681173,iJO1366
b3665,ade,COG1001,N,,,0,15.44424150377654,15.4442415037765,3.907985046680551e-14,1385667.617386403,6.141659067760231,0,1385667.617386403,6.141659067760231,1385667.6173864065,6.141659067760232,1385667.617386403,6.141659067760231,0.0,-12.0,iJO1366
b3654,yicE,COG2233,N,,,0,15.44424150377654,15.44424150377657,-3.0198066269804264e-14,1385667.6173864058,6.141659067760232,0,1385667.6173864058,6.141659067760232,1385667.617386403,6.141659067760231,1385667.6173864058,6.141659067760232,0.0,-12.0,iJO1366
b3714,yieG,COG2252,N,,,0,15.44424150377654,15.44424150377657,-3.0198066269804264e-14,1385667.6173864058,6.141659067760232,0,1385667.6173864058,6.141659067760232,1385667.617386403,6.141659067760231,1385667.6173864058,6.141659067760232,0.0,-12.0,iJO1366
b0474,adk,COG0563,E,E,u,1,15.44424150377654,-1.6256346365518294e-13,15.444241503776704,2557560.588534593,6.407825930929479,1,2557560.588534593,6.407825930929479,5115121.177069213,6.708855926593463,5115121.177069241,6.708855926593465,2557560.588534593,6.407825930929479,iJO1366
b0120,speD,COG1586,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1385667.6180346124,6.141659067963392,0,1385667.6180346124,6.141659067963392,1385667.618034609,6.141659067963391,1385667.6180346124,6.141659067963392,0.0,-12.0,iJO1366
b3806,cyaA,COG3072,N,,,0,15.44424150377654,15.44424150377673,-1.900701818158268e-13,1385667.61803462,6.141659067963394,0,1385667.61803462,6.141659067963394,1385667.618034603,6.1416590679633885,1385667.61803462,6.141659067963394,0.0,-12.0,iJO1366
b0030,rihC,COG1957,N,,,0,15.44424150377654,15.44424150377673,-1.900701818158268e-13,1385667.61803462,6.141659067963394,0,1385667.61803462,6.141659067963394,1385667.618034603,6.1416590679633885,1385667.61803462,6.141659067963394,0.0,-12.0,iJO1366
b2393,nupC,COG1972,N,,,0,15.44424150377654,15.44424150377673,-1.900701818158268e-13,1385667.61803462,6.141659067963394,0,1385667.61803462,6.141659067963394,1385667.618034603,6.1416590679633885,1385667.61803462,6.141659067963394,0.0,-12.0,iJO1366
b2406,xapB,COG0477,N,,,0,15.44424150377654,15.44424150377673,-1.900701818158268e-13,1385667.61803462,6.141659067963394,0,1385667.61803462,6.141659067963394,1385667.618034603,6.1416590679633885,1385667.61803462,6.141659067963394,0.0,-12.0,iJO1366
b0411,tsx,COG3248,N,,,0,15.44424150377654,15.44424150377673,-1.900701818158268e-13,1385667.61803462,6.141659067963394,0,1385667.61803462,6.141659067963394,1385667.618034603,6.1416590679633885,1385667.61803462,6.141659067963394,0.0,-12.0,iJO1366
b1992,cobS,COG0368,N,,,0,15.44424150377654,15.44424150377673,-1.900701818158268e-13,1385667.61803462,6.141659067963394,0,1385667.61803462,6.141659067963394,1385667.618034603,6.1416590679633885,1385667.61803462,6.141659067963394,0.0,-12.0,iJO1366
b1709,btuD,COG4138,N,,,0,15.44424150377654,15.44424150377673,-1.900701818158268e-13,1385667.61803462,6.141659067963394,0,1385667.61803462,6.141659067963394,1385667.618034603,6.1416590679633885,1385667.61803462,6.141659067963394,0.0,-12.0,iJO1366
b0158,btuF,COG0614,N,,,0,15.44424150377654,15.44424150377673,-1.900701818158268e-13,1385667.61803462,6.141659067963394,0,1385667.61803462,6.141659067963394,1385667.618034603,6.1416590679633885,1385667.61803462,6.141659067963394,0.0,-12.0,iJO1366
b1711,btuC,COG4139,N,,,0,15.44424150377654,15.44424150377673,-1.900701818158268e-13,1385667.61803462,6.141659067963394,0,1385667.61803462,6.141659067963394,1385667.618034603,6.1416590679633885,1385667.61803462,6.141659067963394,0.0,-12.0,iJO1366
b3966,btuB,COG4206,N,,,0,15.44424150377654,15.44424150377673,-1.900701818158268e-13,1385667.61803462,6.141659067963394,0,1385667.61803462,6.141659067963394,1385667.618034603,6.1416590679633885,1385667.61803462,6.141659067963394,0.0,-12.0,iJO1366
