bnum,gene_name,COG_id,keio_call,PEC,MG_Tn5,y_essential_in_silico_iJO1366,b_wt,b_ko,delta_b,kV,log10_kV
b3479,nikD,COG0444,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b3480,nikE,COG1124,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b3478,nikC,COG1173,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b4390,nadR,COG1056,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b0639,nadD,COG1057,E,u,u,1,15.44424150377654,-4.9303524949291553e-11,15.444241503825843,3537569.2355314093,6.548704948409378
b0751,pnuC,COG3201,N,,,0,15.44424150377654,15.444241503776354,1.865174681370263e-13,1502954.2600263664,6.17694576374032
b1991,cobT,COG2038,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b0109,nadC,COG0157,N,,,1,15.44424150377654,-4.928973789930537e-11,15.44424150382583,3537569.235531405,6.548704948409377
b1223,narK,COG2223,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b2206,napA,COG0243,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b2204,napH,COG0348,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b2205,napG,COG1145,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b2202,napC,COG3005,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b1468,narZ,COG5013,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b1226,narJ,COG2180,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b1227,narI,COG2181,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b1225,narH,COG1140,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b1465,narV,COG2181,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b1224,narG,COG5013,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b1466,narW,COG2180,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b1467,narY,COG1140,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b1469,narU,COG2223,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b2552,hmp,COG1017,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b4374,yjjG,COG1011,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b2291,yfbR,COG1896,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b2744,surE,COG0496,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b0480,ushA,COG0737,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b0650,hscC,COG0443,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b4394,yjjX,COG1986,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b2781,mazG,COG1694,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b2954,yggV,COG0127,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b1759,nudG,COG0494,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b0160,dgt,COG0232,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b3365,nirB,COG1251,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b3366,nirD,COG2146,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b4073,nrfD,COG3301,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b4070,nrfA,COG3303,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b4072,nrfC,COG0437,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b2033,wbbJ,COG0110,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b2037,rfbX,COG2244,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b2032,wbbK,COG0438,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1502954.260026364,6.176945763740319
b0903,pflB,COG1882,N,,,0,15.44424150377654,13.742434443938285,1.7018070598382575,10712193.23110526,7.029878398063499
b0902,pflA,COG1180,N,,,0,15.44424150377654,13.742434443938285,1.7018070598382575,10712193.23110526,7.029878398063499
b2579,yfiD,COG3445,N,,,0,15.44424150377654,13.742434443938285,1.7018070598382575,10712193.23110526,7.029878398063499
b0273,argF,COG0078,N,,,1,15.44424150377654,8.812137645851697e-15,15.444241503776531,8836977.134281496,6.946303731255982
b4254,argI,COG0078,N,,,1,15.44424150377654,0.0,15.44424150377654,8836977.13428142,6.946303731255979
b3187,ispB,COG0142,E,N,u,1,15.44424150377654,0.0,15.44424150377654,8836977.13428142,6.946303731255979
b0907,serC,COG1932,N,,,1,15.44424150377654,-7.644661900827407e-29,15.44424150377654,8836977.134281352,6.946303731255975
b0662,ubiF,COG0654,N,,,0,15.44424150377654,15.444241503776864,-3.250733016102459e-13,1502954.2600263627,6.176945763740319
b1281,pyrF,COG0284,N,,,1,15.44424150377654,2.1738007563609613e-14,15.44424150377652,3537569.235523284,6.54870494840838
b2907,ubiH,COG0654,N,,,0,15.44424150377654,15.44424150377657,-3.0198066269804264e-14,1502954.260026364,6.176945763740319
b0350,mhpD,COG3971,N,,,0,15.44424150377654,15.444241503776604,-6.394884621840903e-14,1502954.2600263644,6.176945763740319
b3843,ubiD,COG0043,E,u,u,1,15.44424150377654,-1.1236747264558092e-14,15.444241503776553,3537569.235523285,6.54870494840838
b2311,ubiX,COG0163,N,,,1,15.44424150377654,0.0,15.44424150377654,3537569.235523304,6.548704948408383
b3835,ubiB,COG0661,E,N,u,0,15.44424150377654,15.444230422623116,1.108115342418614e-05,1502954.2292205992,6.176945754838669
b0693,speF,COG1982,N,,,0,15.44424150377654,15.44424150377645,9.059419880941277e-14,1502954.2600263653,6.17694576374032
b3642,pyrE,COG0461,N,,,1,15.44424150377654,-1.5483291981490434e-14,15.444241503776556,3537569.235523349,6.548704948408388
b2373,oxc,COG0028,N,,,0,15.44424150377654,15.444241503776588,-4.796163466380676e-14,1502954.2600263637,6.176945763740319
b1387,maoC,COG1012,N,,,0,15.44424150377654,15.44424150377645,9.059419880941277e-14,1502954.2600263653,6.17694576374032
b1394,paaG,COG1024,N,,,0,15.44424150377654,15.44424150377645,9.059419880941277e-14,1502954.2600263653,6.17694576374032
b1014,putA,COG4230,N,,,0,15.44424150377654,15.44424150377645,9.059419880941277e-14,1502954.2600263653,6.17694576374032
b0386,proC,COG0345,N,,,1,15.44424150377654,1.6519452541446082e-14,15.444241503776524,3537569.235523345,6.548704948408387
b1391,paaD,COG2151,N,,,0,15.44424150377654,15.444241503776553,-1.2434497875801752e-14,1502954.2600263644,6.176945763740319
b1390,paaC,COG3396,N,,,0,15.44424150377654,15.44424150377645,9.059419880941277e-14,1502954.2600263653,6.17694576374032
b1392,paaE,COG1018,N,,,0,15.44424150377654,15.44424150377645,9.059419880941277e-14,1502954.2600263653,6.17694576374032
b1388,paaA,COG3396,N,,,0,15.44424150377654,15.44424150377645,9.059419880941277e-14,1502954.2600263653,6.17694576374032
b1389,paaB,COG3460,N,,,0,15.44424150377654,15.44424150377645,9.059419880941277e-14,1502954.2600263653,6.17694576374032
b1398,paaK,COG1541,N,,,0,15.44424150377654,15.44424150377645,9.059419880941277e-14,1502954.2600263653,6.17694576374032
b0133,panC,COG0414,N,,,1,15.44424150377654,-4.815710473844925e-15,15.444241503776546,3537569.2355233477,6.548704948408388
b1278,pgpB,COG0671,N,,,1,15.44424150377654,0.0,15.44424150377654,3537569.235523227,6.548704948408373
b0087,mraY,COG0472,E,E,u,1,15.44424150377654,0.0,15.44424150377654,3537569.235523328,6.5487049484083855
b2762,cysH,COG0175,N,,,1,15.44424150377654,0.0,15.44424150377654,3537569.235523351,6.548704948408388
b1489,dos,COG2199,N,,,0,15.44424150377654,15.444241503776206,3.3395508580724714e-13,1502954.2600263676,6.176945763740321
b0114,aceE,COG2609,N,,,0,15.44424150377654,13.230160950326358,2.2140805534501826,3003024.380629261,6.477558858116321
b0115,aceF,COG0508,N,,,0,15.44424150377654,13.230160950326615,2.214080553449925,3003024.380629267,6.477558858116322
b1638,pdxH,COG0259,N,,,0,15.44424150377654,15.44424150377684,-3.002043058586424e-13,1484915.5290185837,6.171701749057587
b2564,pdxJ,COG0854,N,,,1,15.44424150377654,1.1600030621622351e-14,15.444241503776528,3529378.5063082483,6.547698236536826
b0052,pdxA,COG1995,N,,,1,15.44424150377654,0.0,15.44424150377654,3529378.5063082594,6.547698236536828
b0766,ybhA,COG0561,N,,,0,15.44424150377654,15.444241503776349,1.936228954946273e-13,1484915.5290185898,6.171701749057589
b2320,pdxB,COG0111,N,,,1,15.44424150377654,1.1600030621622351e-14,15.444241503776528,3529378.5063082483,6.547698236536826
b3546,eptB,COG2194,N,,,0,15.44424150377654,15.44424150377658,-3.907985046680551e-14,1484915.529018587,6.171701749057589
b3916,pfkA,COG0205,N,,,0,15.44424150377654,15.444241503776707,-1.6697754290362354e-13,1484915.5290185856,6.171701749057588
b3951,pflD,COG1882,N,,,0,15.44424150377654,13.742434443938548,1.7018070598379929,5399126.1687837215,6.732323476344427
b3176,glmM,COG1109,N,,,1,15.44424150377654,-1.159885903013345e-19,15.44424150377654,6557695.912799902,6.8167512741121
b2913,serA,COG0111,N,,,0,15.44424150377654,15.288023052561112,0.1562184512154285,1573696.502825712,6.196920979702103
b4025,pgi,COG0166,N,,,0,15.44424150377654,15.439339364774492,0.0049021390020485,1734703.7032029347,6.239225305609329
b2926,pgk,COG0126,E,N,N,0,15.44424150377654,0.8163938334581076,14.627847670318433,13291818.17694517,7.123584391793441
b0767,ybhE,COG2706,N,,,0,15.44424150377654,13.699214760372568,1.7450267434039723,3693899.499502264,6.567485075347498
b3385,gph,COG0546,N,,,0,15.44424150377654,15.444241503776432,1.0835776720341529e-13,1945886.5158132853,6.289117508597691
b3612,gpmI,COG0696,N,,,0,15.44424150377654,1.1402453910080754,14.303996112768464,12384494.201736452,7.092878274153147
b0755,gpmA,COG0588,N,,,0,15.44424150377654,1.140245391007879,14.303996112768662,12384494.201735582,7.092878274153116
b4395,ytjC,COG0406,N,,,0,15.44424150377654,1.140245391007879,14.303996112768662,12384494.201735582,7.092878274153116
b0688,pgm,COG0033,N,,,0,15.44424150377654,15.444241503775674,8.668621376273222e-13,5928.919512378516,3.7729755546514
b2690,yqaB,COG0637,N,,,0,15.44424150377654,15.4442415037765,3.907985046680551e-14,5928.91951237679,3.772975554651274
b0418,pgpA,COG1267,N,,,0,15.44424150377654,15.4442415037765,3.907985046680551e-14,5928.91951237679,3.772975554651274
b1912,pgsA,COG0558,E,E,u,0,15.44424150377654,15.44424150377602,5.204725539442734e-13,5928.919512377383,3.7729755546513175
b2199,ccmC,COG0755,N,,,0,15.44424150377654,15.44424150377602,5.204725539442734e-13,5928.919512377383,3.7729755546513175
b2200,ccmB,COG2386,N,,,0,15.44424150377654,15.44424150377602,5.204725539442734e-13,5928.919512377383,3.7729755546513175
b2197,ccmE,COG2332,N,,,0,15.44424150377654,15.44424150377602,5.204725539442734e-13,5928.919512377383,3.7729755546513175
b2198,ccmD,COG3114,N,,,0,15.44424150377654,15.44424150377602,5.204725539442734e-13,5928.919512377383,3.7729755546513175
b2201,ccmA,COG4133,N,,,0,15.44424150377654,15.44424150377602,5.204725539442734e-13,5928.919512377383,3.7729755546513175
b1713,pheT,COG0072,E,E,u,0,15.44424150377654,15.44424150377602,5.204725539442734e-13,5928.919512377383,3.7729755546513175
b1714,pheS,COG0016,E,E,u,0,15.44424150377654,15.44424150377602,5.204725539442734e-13,5928.919512377383,3.7729755546513175
b0576,pheP,COG1113,N,,,0,15.44424150377654,15.44424150377602,5.204725539442734e-13,5928.919512377383,3.7729755546513175
b3493,pitA,COG0306,N,,,0,15.44424150377654,15.301766761929626,0.1424747418469145,6435.251574163218,3.8085655295054006
b2987,pitB,COG0306,N,,,0,15.44424150377654,15.30176676192997,0.1424747418465699,6435.251574163319,3.8085655295054073
b3725,pstB,COG1117,N,,,0,15.44424150377654,15.444241503776322,2.184918912462308e-13,5928.919512377027,3.7729755546512913
b3726,pstA,COG0581,N,,,0,15.44424150377654,15.44424150377602,5.204725539442734e-13,5928.919512377383,3.7729755546513175
b3727,pstC,COG0573,N,,,0,15.44424150377654,15.44424150377602,5.204725539442734e-13,5928.919512377383,3.7729755546513175
b3728,pstS,COG0226,N,,,0,15.44424150377654,15.44424150377602,5.204725539442734e-13,5928.919512377383,3.7729755546513175
b3821,pldA,COG2829,N,,,0,15.44424150377654,15.44424150377602,5.204725539442734e-13,5928.919512377383,3.7729755546513175
b2048,cpsG,COG1109,N,,,0,15.44424150377654,15.44424150377602,5.204725539442734e-13,5928.919512377383,3.7729755546513175
b3412,bioH,COG0596,N,,,1,15.44424150377654,3.0218041861701345e-14,15.44424150377651,2108474.7154722614,6.32396839738469
b3974,coaA,COG1072,N,,,1,15.44424150377654,0.0,15.44424150377654,2108474.7154723955,6.323968397384719
b1010,ycdK,COG0251,N,,,0,15.44424150377654,15.444241503776311,2.291500322826323e-13,5928.919512377029,3.7729755546512913
b1378,ydbK,COG0674,N,,,0,15.44424150377654,15.4437502304912,0.0004912732853412,5954.459078786932,3.7748423149761363
b0871,poxB,COG0028,N,,,0,15.44424150377654,15.444241503776462,7.815970093361102e-14,5928.919512376836,3.772975554651277
b4226,ppa,COG0221,E,E,u,0,15.44424150377654,15.44424150377624,3.002043058586424e-13,5928.919512377082,3.7729755546512953
b2502,ppx,COG0248,N,,,0,15.44424150377654,15.44424150377624,3.002043058586424e-13,5928.919512377082,3.7729755546512953
b1015,putP,COG0591,N,,,0,15.44424150377654,15.44424150377624,3.002043058586424e-13,5928.919512377082,3.7729755546512953
b3956,ppc,COG2352,N,,,0,15.44424150377654,13.637855276616389,1.806386227160152,166653.68744498695,5.221814927473255
b3403,pck,COG1866,N,,,0,15.44424150377654,15.44424150377676,-2.2026824808563106e-13,1098.7059027957962,3.0408814577684997
b2920,ygfH,COG0427,N,,,0,15.44424150377654,15.444241503776482,5.861977570020828e-14,901.5810531084124,2.9550047763555667
b2501,ppk,COG0855,N,,,0,15.44424150377654,14.777896018672092,0.666345485104447,8280.102380456296,3.918035706711491
b4383,deoB,COG1015,N,,,0,15.44424150377654,15.444241503776592,-5.1514348342607263e-14,8227.203100071829,3.9152522186082153
b3380,yhfW,COG1015,N,,,0,15.44424150377654,15.4442415037766,-6.039613253960853e-14,8227.20310007069,3.9152522186081553
b3850,hemG,COG4635,E,N,u,1,15.44424150377654,-6.051919352545147e-15,15.444241503776546,2102904.2627497604,6.322819501356827
b2536,hcaT,COG0477,N,,,0,15.44424150377654,15.44424150377634,1.9895196601282805e-13,8227.203100070956,3.915252218608169
b1702,pps,COG0574,N,,,0,15.44424150377654,15.444241503776476,6.394884621840903e-14,8227.203100070808,3.9152522186081615
b4005,purD,COG0151,N,,,1,15.44424150377654,-9.584406571546158e-13,15.4442415037775,2102904.262749908,6.322819501356858
b2499,purM,COG0150,N,,,1,15.44424150377654,-3.771246502784578e-13,15.444241503776915,2102904.262749831,6.322819501356842
b2026,hisI,COG0139,N,,,1,15.44424150377654,1.1684612970821895e-14,15.444241503776528,2102904.262749741,6.322819501356824
b2476,purC,COG0152,N,,,1,15.44424150377654,-9.518416660424469e-13,15.444241503777492,2102904.2627499048,6.322819501356857
b2557,purL,COG0046,N,,,1,15.44424150377654,-1.8460180834688387e-13,15.444241503776723,2102904.2627498046,6.322819501356837
b2024,hisA,COG0106,N,,,1,15.44424150377654,0.0,15.44424150377654,2102904.262749742,6.322819501356824
b0194,proS,COG0442,E,E,u,0,15.44424150377654,15.444241503776611,-7.105427357601003e-14,8227.20310007069,3.9152522186081553
b1207,prsA,COG0462,E,E,u,0,15.44424150377654,15.444241503776484,5.684341886080803e-14,3421.5919751068222,3.534228218669461
b0908,aroA,COG0128,N,,,1,15.44424150377654,-9.155324930626477e-14,15.444241503776633,2102904.262749657,6.322819501356806
b4160,psd,COG0688,E,N,u,1,15.44424150377654,-5.893646498991464e-29,15.44424150377654,2102904.2627497707,6.32281950135683
b4388,serB,COG0560,N,,,0,15.44424150377654,15.288023052561297,0.1562184512152455,102144.58444456288,5.009215345925001
b2297,pta,COG0280,N,,,0,15.44424150377654,13.858342429592948,1.585899074183592,3851860.067711684,6.585670501473131
b2458,eutI,COG0280,N,,,0,15.44424150377654,13.858342429606315,1.5858990741702232,3851860.067713705,6.585670501473359
b3634,coaD,COG0669,E,E,u,1,15.44424150377654,0.0,15.44424150377654,5073063.42350881,6.705270291906941
b0692,potE,COG0531,N,,,0,15.44424150377654,15.44424150377637,1.7053025658242404e-13,3421.591975106768,3.534228218669454
b0854,potF,COG0687,N,,,0,15.44424150377654,15.444241503776407,1.3322676295501878e-13,3421.591975106793,3.534228218669457
b1123,potD,COG0687,N,,,0,15.44424150377654,15.444241503776407,1.3322676295501878e-13,3421.591975106793,3.534228218669457
b0856,potH,COG1176,N,,,0,15.44424150377654,15.444241503776407,1.3322676295501878e-13,3421.591975106793,3.534228218669457
b1442,ydcU,COG1176,N,,,0,15.44424150377654,15.444241503776407,1.3322676295501878e-13,3421.591975106793,3.534228218669457
b0857,potI,COG1177,N,,,0,15.44424150377654,15.444241503776407,1.3322676295501878e-13,3421.591975106793,3.534228218669457
b1124,potC,COG1177,N,,,0,15.44424150377654,15.444241503776407,1.3322676295501878e-13,3421.591975106793,3.534228218669457
b1443,ydcV,COG1177,N,,,0,15.44424150377654,15.444241503776407,1.3322676295501878e-13,3421.591975106793,3.534228218669457
b1440,ydcS,COG0687,N,,,0,15.44424150377654,15.444241503776407,1.3322676295501878e-13,3421.591975106793,3.534228218669457
b1126,potA,COG3842,N,,,0,15.44424150377654,15.444241503776407,1.3322676295501878e-13,3421.591975106793,3.534228218669457
b1125,potB,COG1176,N,,,0,15.44424150377654,15.444241503776407,1.3322676295501878e-13,3421.591975106793,3.534228218669457
b1441,ydcT,COG3842,N,,,0,15.44424150377654,15.444241503776407,1.3322676295501878e-13,3421.591975106793,3.534228218669457
b2407,xapA,COG0005,N,,,0,15.44424150377654,15.444241503776407,1.3322676295501878e-13,3421.591975106793,3.534228218669457
b1636,pdxY,COG2240,N,,,0,15.44424150377654,15.444241503776407,1.3322676295501878e-13,3421.591975106793,3.534228218669457
b1854,pykA,COG0469,N,,,0,15.44424150377654,15.444241503776611,-7.105427357601003e-14,271885.32903026976,5.434385773629799
b1676,pykF,COG0469,N,,,0,15.44424150377654,15.44424150377652,1.9539925233402755e-14,271885.3290302709,5.434385773629801
b3831,udp,COG2820,N,,,0,15.44424150377654,15.44424150377652,1.9539925233402755e-14,271885.3290302709,5.434385773629801
b3029,ygiN,COG1359,N,,,0,15.44424150377654,15.44424150377652,1.9539925233402755e-14,271885.3290302709,5.434385773629801
b1692,ydiB,COG0169,N,,,1,15.44424150377654,1.4624125040592672e-14,15.444241503776526,2426023.2121538417,6.384894951873546
b0750,nadA,COG0379,N,,,1,15.44424150377654,-4.9295735973089e-11,15.444241503825836,2426023.2121622525,6.384894951875052
b4094,phnN,COG3709,N,,,0,15.44424150377654,15.444241503776473,6.750155989720953e-14,276688.411133547,5.441990969454824
b1662,ribC,COG0307,E,N,u,1,15.44424150377654,-2.5214983907546672e-14,15.444241503776563,2426023.212153733,6.384894951873527
b0415,ribE,COG0054,E,N,u,1,15.44424150377654,0.0,15.44424150377654,2426023.212153758,6.384894951873531
b3752,rbsK,COG0524,N,,,0,15.44424150377654,15.44424150377662,-7.815970093361102e-14,276688.4111335458,5.441990969454822
b0063,araB,COG1069,u,,,0,15.44424150377654,15.444241503776466,7.460698725481053e-14,276688.4111335472,5.441990969454824
b4198,ulaF,COG0235,N,,,0,15.44424150377654,15.444241503776466,7.460698725481053e-14,276688.4111335472,5.441990969454824
b3583,sgbE,COG0235,N,,,0,15.44424150377654,15.444241503776466,7.460698725481053e-14,276688.4111335472,5.441990969454824
b0061,araD,COG0235,u,,,0,15.44424150377654,15.444241503776466,7.460698725481053e-14,276688.4111335472,5.441990969454824
b2687,luxS,COG1854,N,,,1,15.44424150377654,-1.0926627699409367e-14,15.444241503776553,2426023.212153733,6.384894951873527
b3748,rbsD,COG1869,N,,,0,15.44424150377654,15.444241503776428,1.1368683772161605e-13,276688.4111335471,5.441990969454824
b3749,rbsA,COG1129,N,,,0,15.44424150377654,15.444241503776466,7.460698725481053e-14,276688.4111335472,5.441990969454824
b3751,rbsB,COG1879,N,,,0,15.44424150377654,15.444241503776466,7.460698725481053e-14,276688.4111335472,5.441990969454824
b3750,rbsC,COG1172,N,,,0,15.44424150377654,15.444241503776466,7.460698725481053e-14,276688.4111335472,5.441990969454824
b3904,rhaB,COG1070,u,,,0,15.44424150377654,15.444241503776466,7.460698725481053e-14,276688.4111335472,5.441990969454824
b3902,rhaD,COG0235,u,,,0,15.44424150377654,15.444241503776466,7.460698725481053e-14,276688.4111335472,5.441990969454824
b2234,nrdA,COG0209,E,E,u,0,15.44424150377654,15.444241503776466,7.460698725481053e-14,276688.4111335472,5.441990969454824
b2235,nrdB,COG0208,E,E,u,0,15.44424150377654,15.444241503776466,7.460698725481053e-14,276688.4111335472,5.441990969454824
b2676,nrdF,COG0208,N,,,0,15.44424150377654,15.444241503776466,7.460698725481053e-14,276688.4111335472,5.441990969454824
b2675,nrdE,COG0209,N,,,0,15.44424150377654,15.444241503776466,7.460698725481053e-14,276688.4111335472,5.441990969454824
b4238,nrdD,COG1328,N,,,0,15.44424150377654,15.443761021860638,0.0004804819159023,275793.2950041655,5.440583703543642
b4237,nrdG,COG0602,N,,,0,15.44424150377654,15.443761021860633,0.0004804819159076,275793.29500416573,5.440583703543642
b3386,rpe,COG0036,N,,,0,15.44424150377654,15.25552003390819,0.1887214698683497,305075.7084454712,5.484407628461531
b4301,sgcE,COG0036,N,,,0,15.44424150377654,15.25552003390815,0.1887214698683905,305075.70844547235,5.484407628461533
b2914,rpiA,COG0120,N,,,0,15.44424150377654,10.822168362040932,4.6220731417356085,1159157.1440757825,6.0641423161868415
b0638,cobC,COG0406,N,,,0,15.44424150377654,15.444241503776148,3.925748615074554e-13,276688.41113355214,5.441990969454832
b1683,sufB,COG0719,N,,,0,15.44424150377654,15.444241503776553,-1.0658141036401504e-14,276688.4111335461,5.441990969454822
b1679,sufE,COG2166,N,,,0,15.44424150377654,15.444241503776553,-1.0658141036401504e-14,276688.4111335461,5.441990969454822
b1680,sufS,COG0520,N,,,0,15.44424150377654,15.444241503776553,-1.0658141036401504e-14,276688.4111335461,5.441990969454822
b1682,sufC,COG0396,N,,,0,15.44424150377654,15.444241503776553,-1.0658141036401504e-14,276688.4111335461,5.441990969454822
b1681,sufD,COG0719,N,,,0,15.44424150377654,15.444241503776553,-1.0658141036401504e-14,276688.4111335461,5.441990969454822
b1684,sufA,COG0316,N,,,0,15.44424150377654,15.444241503776553,-1.0658141036401504e-14,276688.4111335461,5.441990969454822
b0222,lpcA,COG0279,N,,,0,15.44424150377654,15.444241503776553,-1.0658141036401504e-14,276688.4111335461,5.441990969454822
b1745,astB,COG3724,N,,,0,15.44424150377654,15.444241503776553,-1.0658141036401504e-14,276688.4111335461,5.441990969454822
b2751,cysN,COG2895,N,,,1,15.44424150377654,-2.401174386837904e-14,15.444241503776563,2426023.2121537826,6.384894951873536
b2752,cysD,COG0175,N,,,1,15.44424150377654,0.0,15.44424150377654,2426023.212153772,6.384894951873534
b2705,srlD,COG1028,N,,,0,15.44424150377654,15.444241503776656,-1.1546319456101628e-13,276688.4111335455,5.441990969454821
b2704,srlB,COG3731,N,,,0,15.44424150377654,15.444241503776617,-7.638334409421078e-14,276688.41113354574,5.441990969454822
b2472,dapE,COG0624,E,N,u,1,15.44424150377654,6.255751789094871e-15,15.444241503776531,2426023.212153762,6.384894951873532
b3591,selA,COG1921,N,,,0,15.44424150377654,15.44424150377663,-8.881784197001252e-14,276688.41113354545,5.441990969454821
b1764,selD,COG0709,N,,,0,15.44424150377654,15.444241503776617,-7.638334409421078e-14,276688.41113354574,5.441990969454822
b2264,menD,COG1165,N,,,0,15.44424150377654,15.444241503776617,-7.638334409421078e-14,276688.41113354574,5.441990969454822
b0586,entF,COG1020,N,,,0,15.44424150377654,15.444241503776617,-7.638334409421078e-14,276688.41113354574,5.441990969454822
b3607,cysE,COG1045,N,,,1,15.44424150377654,-7.564899190681435e-15,15.444241503776547,2426023.2121537654,6.384894951873533
b2366,dsdA,COG3048,N,,,0,15.44424150377654,15.44424150377646,7.993605777301127e-14,276688.4111335471,5.441990969454824
b2797,sdaB,COG1760,N,,,0,15.44424150377654,15.444241503776617,-7.638334409421078e-14,276688.41113354574,5.441990969454822
b1814,sdaA,COG1760,N,,,0,15.44424150377654,15.444241503776617,-7.638334409421078e-14,276688.41113354574,5.441990969454822
b0893,serS,COG0172,E,E,u,0,15.44424150377654,15.444241503776617,-7.638334409421078e-14,276688.41113354574,5.441990969454822
b2796,sdaC,COG0814,N,,,0,15.44424150377654,15.444241503776617,-7.638334409421078e-14,276688.41113354574,5.441990969454822
b3116,tdcC,COG0814,N,,,0,15.44424150377654,15.444241503776617,-7.638334409421078e-14,276688.38528508856,5.441990928882674
b3089,sstT,COG3633,N,,,0,15.44424150377654,15.444241503776407,1.3145040611561853e-13,276688.3852850908,5.441990928882678
b2154,yeiG,COG0627,N,,,0,15.44424150377654,15.444241503776407,1.3145040611561853e-13,276688.3852850908,5.441990928882678
b0355,frmB,COG0627,N,,,0,15.44424150377654,15.444241503776407,1.3145040611561853e-13,276688.3852850908,5.441990928882678
b1744,astE,COG2988,N,,,0,15.44424150377654,15.444241503776407,1.3145040611561853e-13,276688.3852850908,5.441990928882678
b1746,astD,COG1012,N,,,0,15.44424150377654,15.444241503776407,1.3145040611561853e-13,276688.3852850908,5.441990928882678
b2263,yfbB,COG0596,N,,,0,15.44424150377654,15.444241503776407,1.3145040611561853e-13,276688.3852850908,5.441990928882678
b3368,cysG,COG0007,N,,,1,15.44424150377654,-1.5988204518705875e-14,15.444241503776556,2426023.2121537197,6.384894951873525
b3281,aroE,COG0169,N,,,1,15.44424150377654,0.0,15.44424150377654,2426023.2121537663,6.384894951873533
b0388,aroL,COG0703,N,,,1,15.44424150377654,-5.353967520300179e-29,15.44424150377654,2426023.2121537724,6.384894951873534
b3939,metB,COG0626,N,,,1,15.44424150377654,-4.94792333633245e-29,15.44424150377654,2426023.212153773,6.384894951873534
