tau,beta,D,L,structure,mdl,sse,nll,bic_penalty,scale,kappa_V_uncalibrated,kappa_V_calibrated,abs_err_calibrated,abs_err_uncalibrated
0.1,0.5,0.5,16,kmeans,-524.0759801191455,58.47429834393987,-536.5051963159899,12.429216196844383,0.8704411991932726,0.14400707138663024,0.12534968791008963,0.19534572114792773,0.1766883376713871
0.1,0.5,0.5,32,uniform,-518.5254620293518,59.78706812671072,-530.9546782261963,12.429216196844383,0.7051103124671729,0.1522923753377694,0.10738292436078256,0.2133124846972348,0.16840303372024795
0.1,0.5,0.5,32,kmeans,-524.0759801191455,58.47429834393987,-536.5051963159899,12.429216196844383,0.8704411991932726,0.14400707138663024,0.12534968791008963,0.19534572114792773,0.1766883376713871
0.1,1.0,0.02,4,uniform,-433.643112298314,83.958177204794,-446.0723284951584,12.429216196844383,0.12857355839567658,0.14208001135162948,0.018267732636377123,0.30242767642164026,0.17861539770638787
0.1,1.0,0.02,4,kmeans,-438.7445970819218,82.26229364632502,-451.1738132787662,12.429216196844383,0.20144997969111259,0.22181536625042103,0.04468470102632402,0.27601070803169336,0.09888004280759632
0.1,1.0,0.02,8,uniform,-450.67057138458597,78.43019143731638,-463.09978758143035,12.429216196844383,0.14027113188218715,0.3083444910028687,0.043251830762609265,0.2774435782954081,0.012350918055148652
0.1,1.0,0.02,8,kmeans,-452.52685363705075,77.84999383429435,-464.9560698338951,12.429216196844383,0.17212214791561292,0.3270745746157027,0.05629677831144016,0.2643986307465772,0.006379165557685362
0.1,1.0,0.02,16,uniform,-450.67057138458597,78.43019143731638,-463.09978758143035,12.429216196844383,0.14027113188218715,0.3083444910028687,0.043251830762609265,0.2774435782954081,0.012350918055148652
0.1,1.0,0.02,16,kmeans,-452.52685363705075,77.84999383429435,-464.9560698338951,12.429216196844383,0.17212214791561292,0.3270745746157027,0.05629677831144016,0.2643986307465772,0.006379165557685362
0.1,1.0,0.02,32,uniform,-450.67057138458597,78.43019143731638,-463.09978758143035,12.429216196844383,0.14027113188218715,0.3083444910028687,0.043251830762609265,0.2774435782954081,0.012350918055148652
0.1,1.0,0.02,32,kmeans,-452.52685363705075,77.84999383429435,-464.9560698338951,12.429216196844383,0.17212214791561292,0.3270745746157027,0.05629677831144016,0.2643986307465772,0.006379165557685362
0.1,1.0,0.05,4,uniform,-439.4849567821992,82.01903926731015,-451.9141729790436,12.429216196844383,0.14754723922437132,0.15997439738089558,0.02360378068013364,0.2970916283778837,0.16072101167712177
0.1,1.0,0.05,4,kmeans,-444.19537335059005,80.4881316170224,-456.6245895474344,12.429216196844383,0.21729110325268827,0.23325937181024214,0.05068518624467653,0.2700102228133408,0.08743603724777521
0.1,1.0,0.05,8,uniform,-453.85855763630707,77.43640377879538,-466.28777383315145,12.429216196844383,0.14908355129709916,0.3150417727522397,0.046967546288837585,0.27372786276917976,0.005653636305777643
0.1,1.0,0.05,8,kmeans,-455.74449724135883,76.85444011228672,-468.1737134382032,12.429216196844383,0.1818302351675691,0.3276800503502759,0.05958214061491156,0.2611132684431058,0.006984641292258564
0.1,1.0,0.05,16,uniform,-453.85855763630707,77.43640377879538,-466.28777383315145,12.429216196844383,0.14908355129709916,0.3150417727522397,0.046967546288837585,0.27372786276917976,0.005653636305777643
0.1,1.0,0.05,16,kmeans,-455.74449724135883,76.85444011228672,-468.1737134382032,12.429216196844383,0.1818302351675691,0.3276800503502759,0.05958214061491156,0.2611132684431058,0.006984641292258564
0.1,1.0,0.05,32,uniform,-453.85855763630707,77.43640377879538,-466.28777383315145,12.429216196844383,0.14908355129709916,0.3150417727522397,0.046967546288837585,0.27372786276917976,0.005653636305777643
0.1,1.0,0.05,32,kmeans,-455.74449724135883,76.85444011228672,-468.1737134382032,12.429216196844383,0.1818302351675691,0.3276800503502759,0.05958214061491156,0.2611132684431058,0.006984641292258564
0.1,1.0,0.1,4,uniform,-449.60575419435895,78.76495912830848,-462.03497039120333,12.429216196844383,0.1782199171188004,0.1869656803692347,0.03332100805946513,0.2873744009985522,0.13372972868878266
0.1,1.0,0.1,4,kmeans,-453.8045713099341,77.45312761231739,-466.23378750677847,12.429216196844383,0.24385702205484402,0.24938564049245313,0.060814439633729546,0.2598809694242878,0.07130976856556423
0.1,1.0,0.1,8,uniform,-459.22325174200824,75.79241537758656,-471.6524679388526,12.429216196844383,0.16421157566908573,0.32270957149995927,0.052992647219503794,0.26770276183851355,0.0020141624419419135
0.1,1.0,0.1,8,kmeans,-461.2549816778218,75.17895265823928,-473.68419787466615,12.429216196844383,0.19948105552457088,0.32706506051195267,0.06524328349613197,0.2554521255618854,0.00636965145393531
0.1,1.0,0.1,16,uniform,-459.22325174200824,75.79241537758656,-471.6524679388526,12.429216196844383,0.16421157566908573,0.32270957149995927,0.052992647219503794,0.26770276183851355,0.0020141624419419135
0.1,1.0,0.1,16,kmeans,-461.2549816778218,75.17895265823928,-473.68419787466615,12.429216196844383,0.19948105552457088,0.32706506051195267,0.06524328349613197,0.2554521255618854,0.00636965145393531
0.1,1.0,0.1,32,uniform,-459.22325174200824,75.79241537758656,-471.6524679388526,12.429216196844383,0.16421157566908573,0.32270957149995927,0.052992647219503794,0.26770276183851355,0.0020141624419419135
0.1,1.0,0.1,32,kmeans,-461.2549816778218,75.17895265823928,-473.68419787466615,12.429216196844383,0.19948105552457088,0.32706506051195267,0.06524328349613197,0.2554521255618854,0.00636965145393531
0.1,1.0,0.2,4,uniform,-470.4370064698427,72.46786395122491,-482.86622266668707,12.429216196844383,0.23664808350159672,0.22929211134357996,0.054261538711492925,0.26643387034652444,0.09140329771443739
0.1,1.0,0.2,4,kmeans,-474.14114135054234,71.4020562696484,-486.5703575473867,12.429216196844383,0.2989763924743694,0.27008941429263833,0.0807503587307284,0.23994505032728897,0.050605994765379025
0.1,1.0,0.2,8,uniform,-471.015430489085,72.3003891562918,-483.4446466859294,12.429216196844383,0.19786531889280365,0.32615494439714393,0.06453475208160553,0.2561606569764118,0.0054595353391265755
0.1,1.0,0.2,8,kmeans,-473.62137773503554,71.55065945686677,-486.0505939318799,12.429216196844383,0.24114959644357337,0.32273748850638273,0.07782801511052659,0.24286739394749077,0.002042079448365375
0.1,1.0,0.2,16,uniform,-471.015430489085,72.3003891562918,-483.4446466859294,12.429216196844383,0.19786531889280365,0.32615494439714393,0.06453475208160553,0.2561606569764118,0.0054595353391265755
0.1,1.0,0.2,16,kmeans,-473.62137773503554,71.55065945686677,-486.0505939318799,12.429216196844383,0.24114959644357337,0.32273748850638273,0.07782801511052659,0.24286739394749077,0.002042079448365375
0.1,1.0,0.2,32,uniform,-471.015430489085,72.3003891562918,-483.4446466859294,12.429216196844383,0.19786531889280365,0.32615494439714393,0.06453475208160553,0.2561606569764118,0.0054595353391265755
0.1,1.0,0.2,32,kmeans,-473.62137773503554,71.55065945686677,-486.0505939318799,12.429216196844383,0.24114959644357337,0.32273748850638273,0.07782801511052659,0.24286739394749077,0.002042079448365375
0.1,1.0,0.5,4,uniform,-528.275263007358,57.500300943906964,-540.7044792042025,12.429216196844383,0.42978321945956727,0.26604418249820033,0.1143413252725652,0.20635408378545217,0.05465122655981702
0.1,1.0,0.5,4,kmeans,-534.5465219247342,56.075844805436304,-546.9757381215786,12.429216196844383,0.5301618476256212,0.2526411291740193,0.13394068782912133,0.18675472122889603,0.06805427988399804
0.1,1.0,0.5,8,uniform,-518.5791727454541,59.774224681450335,-531.0083889422986,12.429216196844383,0.3534439936201234,0.3038271964031126,0.10738589766712171,0.21330951139089566,0.016868212654904735
0.1,1.0,0.5,8,kmeans,-524.0758818949075,58.474321318317976,-536.505098091752,12.429216196844383,0.43576935840131004,0.28765012742919976,0.12534911147387745,0.1953462975841399,0.03304528162881759
0.1,1.0,0.5,16,uniform,-518.5791727454541,59.774224681450335,-531.0083889422986,12.429216196844383,0.3534439936201234,0.3038271964031126,0.10738589766712171,0.21330951139089566,0.016868212654904735
0.1,1.0,0.5,16,kmeans,-524.0758818949075,58.474321318317976,-536.505098091752,12.429216196844383,0.43576935840131004,0.28765012742919976,0.12534911147387745,0.1953462975841399,0.03304528162881759
0.1,1.0,0.5,32,uniform,-518.5791727454541,59.774224681450335,-531.0083889422986,12.429216196844383,0.3534439936201234,0.3038271964031126,0.10738589766712171,0.21330951139089566,0.016868212654904735
0.1,1.0,0.5,32,kmeans,-524.0758818949075,58.474321318317976,-536.505098091752,12.429216196844383,0.43576935840131004,0.28765012742919976,0.12534911147387745,0.1953462975841399,0.03304528162881759
0.1,5.0,0.02,4,uniform,-423.2220324237829,87.53188298221123,-435.65124862062726,12.429216196844383,-0.15625731562007578,0.11578244065155849,-0.018091853372153268,0.3387872624301706,0.20491296840645887
0.1,5.0,0.02,4,kmeans,-423.30175187978534,87.50397545561638,-435.7309680766297,12.429216196844383,-0.14764985914438922,0.19107285431225654,-0.02821188002552108,0.3489072890835384,0.12962255474576082
0.1,5.0,0.02,8,uniform,-457.7058308599442,76.25385031815767,-470.13504705678855,12.429216196844383,-0.15705321303939926,0.44807331932764816,-0.0703713544776359,0.3910667635356533,0.1273779102696308
0.1,5.0,0.02,8,kmeans,-458.8614584324373,75.90217953750731,-471.2906746292817,12.429216196844383,-0.1383542368317652,0.5848506598506301,-0.08091656670418823,0.4016119757622056,0.26415525079261276
0.1,5.0,0.02,16,uniform,-457.7058308599442,76.25385031815767,-470.13504705678855,12.429216196844383,-0.15705321303939926,0.44807331932764816,-0.0703713544776359,0.3910667635356533,0.1273779102696308
0.1,5.0,0.02,16,kmeans,-458.8614584324373,75.90217953750731,-471.2906746292817,12.429216196844383,-0.1383542368317652,0.5848506598506301,-0.08091656670418823,0.4016119757622056,0.26415525079261276
0.1,5.0,0.02,32,uniform,-457.7058308599442,76.25385031815767,-470.13504705678855,12.429216196844383,-0.15705321303939926,0.44807331932764816,-0.0703713544776359,0.3910667635356533,0.1273779102696308
0.1,5.0,0.02,32,kmeans,-458.8614584324373,75.90217953750731,-471.2906746292817,12.429216196844383,-0.1383542368317652,0.5848506598506301,-0.08091656670418823,0.4016119757622056,0.26415525079261276
0.1,5.0,0.05,4,uniform,-423.47480981673783,87.44342338619647,-435.9040260135822,12.429216196844383,-0.15727545833445697,0.13703919783358892,-0.02155290264906402,0.34224831170708137,0.18365621122442843
0.1,5.0,0.05,4,kmeans,-423.58672461455245,87.40428729447146,-436.01594081139683,12.429216196844383,-0.14756894159313533,0.21393584015408681,-0.03157028550037677,0.3522656945583941,0.10675956890393054
0.1,5.0,0.05,8,uniform,-455.91516983788733,76.80199023044366,-468.3443860347317,12.429216196844383,-0.15356777175871344,0.4885879832302675,-0.07503136789275583,0.3957267769507732,0.16789257417225012
0.1,5.0,0.05,8,kmeans,-457.1740387498016,76.41622774286643,-469.60325494664596,12.429216196844383,-0.13422324409824252,0.6131739349637277,-0.08230219474731632,0.40299760380533367,0.2924785259057104
0.1,5.0,0.05,16,uniform,-455.91516983788733,76.80199023044366,-468.3443860347317,12.429216196844383,-0.15356777175871344,0.4885879832302675,-0.07503136789275583,0.3957267769507732,0.16789257417225012
0.1,5.0,0.05,16,kmeans,-457.1740387498016,76.41622774286643,-469.60325494664596,12.429216196844383,-0.13422324409824252,0.6131739349637277,-0.08230219474731632,0.40299760380533367,0.2924785259057104
0.1,5.0,0.05,32,uniform,-455.91516983788733,76.80199023044366,-468.3443860347317,12.429216196844383,-0.15356777175871344,0.4885879832302675,-0.07503136789275583,0.3957267769507732,0.16789257417225012
0.1,5.0,0.05,32,kmeans,-457.1740387498016,76.41622774286643,-469.60325494664596,12.429216196844383,-0.13422324409824252,0.6131739349637277,-0.08230219474731632,0.40299760380533367,0.2924785259057104
0.1,5.0,0.1,4,uniform,-421.7363606904585,88.05360624305187,-434.1655768873029,12.429216196844383,-0.15842626110245733,0.17559767384833855,-0.027819282926081025,0.3485146919840984,0.1450977352096788
0.1,5.0,0.1,4,kmeans,-422.0940604388482,87.9277093199327,-434.5232766356926,12.429216196844383,-0.14057887157341203,0.2362869457188109,-0.0332169521966785,0.35391236125469583,0.08440846333920646
0.1,5.0,0.1,8,uniform,-449.12166815204046,78.91762295481563,-461.55088434888484,12.429216196844383,-0.14713588643009104,0.5565376730988864,-0.08188666386314487,0.4025820729211622,0.235842264040869
0.1,5.0,0.1,8,kmeans,-450.7849089177711,78.3943295801891,-463.21412511461546,12.429216196844383,-0.12478317019970528,0.6257226179119455,-0.07807965192871145,0.3987750609867288,0.30502720885392814
0.1,5.0,0.1,16,uniform,-449.12166815204046,78.91762295481563,-461.55088434888484,12.429216196844383,-0.14713588643009104,0.5565376730988864,-0.08188666386314487,0.4025820729211622,0.235842264040869
0.1,5.0,0.1,16,kmeans,-450.7849089177711,78.3943295801891,-463.21412511461546,12.429216196844383,-0.12478317019970528,0.6257226179119455,-0.07807965192871145,0.3987750609867288,0.30502720885392814
0.1,5.0,0.1,32,uniform,-449.12166815204046,78.91762295481563,-461.55088434888484,12.429216196844383,-0.14713588643009104,0.5565376730988864,-0.08188666386314487,0.4025820729211622,0.235842264040869
0.1,5.0,0.1,32,kmeans,-450.7849089177711,78.3943295801891,-463.21412511461546,12.429216196844383,-0.12478317019970528,0.6257226179119455,-0.07807965192871145,0.3987750609867288,0.30502720885392814
0.1,5.0,0.2,4,uniform,-403.69121616969124,94.64436766870091,-416.1204323665356,12.429216196844383,-0.15044013379546262,0.23856923617092426,-0.03589038780903517,0.3565857968670525,0.08212617288709309
0.1,5.0,0.2,4,kmeans,-408.7249084404068,92.75778190120829,-421.1541246372512,12.429216196844383,-0.07780074973811756,0.1589139937857815,-0.012363627860412355,0.3330590369184297,0.16178141527223586
0.1,5.0,0.2,8,uniform,-418.7658772763446,89.10609376156705,-431.195093473189,12.429216196844383,-0.1305265824759587,0.6408579266399049,-0.08364899501693543,0.40434440407495276,0.3201625175818876
0.1,5.0,0.2,8,kmeans,-424.14135270984,87.21059473505551,-436.5705689066844,12.429216196844383,-0.0875023696355933,0.4569122371316972,-0.039980903464523626,0.36067631252254095,0.13621682807367985
0.1,5.0,0.2,16,uniform,-418.7658772763446,89.10609376156705,-431.195093473189,12.429216196844383,-0.1305265824759587,0.6408579266399049,-0.08364899501693543,0.40434440407495276,0.3201625175818876
0.1,5.0,0.2,16,kmeans,-424.14135270984,87.21059473505551,-436.5705689066844,12.429216196844383,-0.0875023696355933,0.4569122371316972,-0.039980903464523626,0.36067631252254095,0.13621682807367985
0.1,5.0,0.2,32,uniform,-418.7658772763446,89.10609376156705,-431.195093473189,12.429216196844383,-0.1305265824759587,0.6408579266399049,-0.08364899501693543,0.40434440407495276,0.3201625175818876
0.1,5.0,0.2,32,kmeans,-424.14135270984,87.21059473505551,-436.5705689066844,12.429216196844383,-0.0875023696355933,0.4569122371316972,-0.039980903464523626,0.36067631252254095,0.13621682807367985
0.1,5.0,0.5,4,uniform,-449.1221346214942,78.91747570431112,-461.55135081833856,12.429216196844383,0.12334244132765475,0.10478338681364052,0.012924238740174409,0.30777117031784296,0.21591202224437683
0.1,5.0,0.5,4,kmeans,-466.6189800873288,73.58309510493591,-479.0481962841732,12.429216196844383,0.24526614037295877,0.33808979292212404,0.08292197860950223,0.23777343044851512,0.01739438386410669
0.1,5.0,0.5,8,uniform,-444.0921528405259,80.52137058243481,-456.5213690373703,12.429216196844383,0.07462866027168685,0.2620596153526089,0.019557158005078783,0.30113825105293857,0.058635793705408445
0.1,5.0,0.5,8,kmeans,-455.00931700335906,77.08078021300605,-467.43853320020344,12.429216196844383,0.13371859592641697,0.5515220190630478,0.07374875001161332,0.24694665904640403,0.2308266100050304
0.1,5.0,0.5,16,uniform,-444.0921528405259,80.52137058243481,-456.5213690373703,12.429216196844383,0.07462866027168685,0.2620596153526089,0.019557158005078783,0.30113825105293857,0.058635793705408445
0.1,5.0,0.5,16,kmeans,-455.00931700335906,77.08078021300605,-467.43853320020344,12.429216196844383,0.13371859592641697,0.5515220190630478,0.07374875001161332,0.24694665904640403,0.2308266100050304
0.1,5.0,0.5,32,uniform,-444.0921528405259,80.52137058243481,-456.5213690373703,12.429216196844383,0.07462866027168685,0.2620596153526089,0.019557158005078783,0.30113825105293857,0.058635793705408445
0.1,5.0,0.5,32,kmeans,-455.00931700335906,77.08078021300605,-467.43853320020344,12.429216196844383,0.13371859592641697,0.5515220190630478,0.07374875001161332,0.24694665904640403,0.2308266100050304
0.1,10.0,0.02,4,uniform,-421.0031738237989,88.31222427902134,-433.43239002064325,12.429216196844383,-0.14663812591445693,0.04693744690727489,-0.0068828192496921126,0.32757822830770944,0.27375796215074244
0.1,10.0,0.02,4,kmeans,-421.01506937145416,88.30802228990221,-433.44428556829854,12.429216196844383,-0.14275591436888807,0.11787617565478574,-0.016827521237906602,0.33752293029592395,0.2028192334032316
