bnum,gene_name_keio,COG_id,keio_call,PEC,MG_Tn5,y_essential_in_silico_iML1515,b_wt,b_ko,delta_b,kV,log10_kV
b1515,lsrD,COG1172,N,,,0,0.9259332133632957,0.92593321336325,4.574118861455645e-14,45632.875540020184,4.6592778365529615
b1513,ego,COG1129,N,,,0,0.9259332133632957,0.92593321336325,4.574118861455645e-14,45632.875540020184,4.6592778365529615
b1518,lsrG,COG1359,N,,,0,0.9259332133632957,0.92593321336325,4.574118861455645e-14,45632.875540020184,4.6592778365529615
b3240,aaeB,COG1289,N,,,0,0.9259332133632957,0.92593321336325,4.574118861455645e-14,45632.875540020184,4.6592778365529615
b3241,aaeA,COG1566,N,,,0,0.9259332133632957,0.92593321336325,4.574118861455645e-14,45632.875540020184,4.6592778365529615
b2245,yfaU,COG3836,N,,,0,0.9259332133632957,0.92593321336325,4.574118861455645e-14,45632.875540020184,4.6592778365529615
b1448,yncA,COG1247,N,,,0,0.9259332133632957,0.92593321336325,4.574118861455645e-14,45632.875540020184,4.6592778365529615
b3656,yicI,COG1501,N,,,0,0.9259332133632957,0.92593321336325,4.574118861455645e-14,45632.875540020184,4.6592778365529615
b3883,yihV,COG0524,N,,,0,0.9259332133632957,0.92593321336325,4.574118861455645e-14,45632.875540020184,4.6592778365529615
b3966,btuB,COG4206,N,,,0,0.9259332133632957,0.92593321336325,4.574118861455645e-14,45632.875540020184,4.6592778365529615
b4098,phnJ,COG3627,N,,,0,0.9259332133632957,0.92593321336325,4.574118861455645e-14,45632.875540020184,4.6592778365529615
b1813,yeaB,COG0494,N,,,0,0.9259332133632957,0.92593321336325,4.574118861455645e-14,45632.875540020184,4.6592778365529615
b2166,yeiC,COG0524,N,,,0,0.9259332133632957,0.92593321336325,4.574118861455645e-14,45632.875540020184,4.6592778365529615
b4096,phnL,COG4778,N,,,0,0.9259332133632957,0.92593321336325,4.574118861455645e-14,45632.875540020184,4.6592778365529615
b4101,phnG,COG3624,N,,,0,0.9259332133632957,0.92593321336325,4.574118861455645e-14,45632.875540020184,4.6592778365529615
b4100,phnH,COG3625,N,,,0,0.9259332133632957,0.92593321336325,4.574118861455645e-14,45632.875540020184,4.6592778365529615
b4099,phnI,COG3626,N,,,0,0.9259332133632957,0.92593321336325,4.574118861455645e-14,45632.875540020184,4.6592778365529615
b4095,phnM,COG3454,N,,,0,0.9259332133632957,0.92593321336325,4.574118861455645e-14,45632.875540020184,4.6592778365529615
b4092,phnP,COG1235,N,,,0,0.9259332133632957,0.92593321336325,4.574118861455645e-14,45632.875540020184,4.6592778365529615
b2047,wcaJ,COG2148,N,,,0,0.9259332133632957,0.92593321336325,4.574118861455645e-14,45632.875540020184,4.6592778365529615
b4106,phnC,COG3638,N,,,0,0.9259332133632957,0.92593321336325,4.574118861455645e-14,45632.875540020184,4.6592778365529615
b4104,phnE,COG3639,N,,,0,0.9259332133632957,0.92593321336325,4.574118861455645e-14,45632.875540020184,4.6592778365529615
b4105,phnD,COG3221,N,,,0,0.9259332133632957,0.92593321336325,4.574118861455645e-14,45632.875540020184,4.6592778365529615
b0662,ubiF,COG0654,N,,,0,0.9259332133632957,0.92593321336325,4.574118861455645e-14,45632.875540020184,4.6592778365529615
b2906,visC,COG0654,N,,,0,0.9259332133632957,0.92593321336325,4.574118861455645e-14,45632.83673411344,4.659277467231543
b1400,paaY,COG0663,N,,,0,0.9259332133632957,0.9259332133632443,5.140332604014475e-14,45632.83673411353,4.659277467231544
b2682,ygaZ,COG1296,N,,,0,0.9259332133632957,0.9259332133632443,5.140332604014475e-14,45632.83673411353,4.659277467231544
b1821,yebN,COG1971,N,,,0,0.9259332133632957,0.9259332133632443,5.140332604014475e-14,45632.83673411353,4.659277467231544
b2164,yeiM,COG1972,N,,,0,0.9259332133632957,0.9259332133632443,5.140332604014475e-14,45632.83673411353,4.659277467231544
b1616,uidB,COG2211,N,,,0,0.9259332133632957,0.9259332133632443,5.140332604014475e-14,45632.83673411353,4.659277467231544
b1517,lsrF,COG1830,N,,,0,0.9259332133632957,0.9259332133632443,5.140332604014475e-14,45632.83673411353,4.659277467231544
b0577,ybdG,COG0668,N,,,0,0.9259332133632957,0.9259332133632443,5.140332604014475e-14,45632.83673411353,4.659277467231544
b2924,mscS,COG0668,N,,,0,0.9259332133632957,0.9259332133632443,5.140332604014475e-14,45632.83673411353,4.659277467231544
b1330,ynaI,COG0668,N,,,0,0.9259332133632957,0.9259332133632443,5.140332604014475e-14,45632.83673411353,4.659277467231544
b0465,kefA,COG3264,N,,,0,0.9259332133632957,0.9259332133632443,5.140332604014475e-14,45632.83673411353,4.659277467231544
b3291,mscL,COG1970,N,,,0,0.9259332133632957,0.9259332133632443,5.140332604014475e-14,45632.83673411353,4.659277467231544
b4159,yjeP,COG3264,N,,,0,0.9259332133632957,0.9259332133632443,5.140332604014475e-14,45632.83673411353,4.659277467231544
b2247,yfaW,COG4948,N,,,0,0.9259332133632957,0.9259332133632443,5.140332604014475e-14,45632.83673411353,4.659277467231544
b0597,ybdB,COG2050,N,,,0,0.9259332133632957,0.9259332133632443,5.140332604014475e-14,45632.83673411353,4.659277467231544
b1870,yecO,COG0500,N,,,0,0.9259332133632957,0.9259332133632443,5.140332604014475e-14,45632.83673411353,4.659277467231544
b3116,tdcC,COG0814,N,,,0,0.9259332133632957,0.9259332133632443,5.140332604014475e-14,45632.83673411353,4.659277467231544
b2796,sdaC,COG0814,N,,,0,0.9259332133632957,0.9259332133632443,5.140332604014475e-14,45632.83673411353,4.659277467231544
b4093,phnO,COG0454,N,,,0,0.9259332133632957,0.9259332133632443,5.140332604014475e-14,45632.83673411353,4.659277467231544
b3878,yihQ,COG1501,N,,,0,0.9259332133632957,0.9259332133632443,5.140332604014475e-14,45632.83673411353,4.659277467231544
b1206,ychM,COG0659,N,,,0,0.9259332133632957,0.9259332133632443,5.140332604014475e-14,45632.83673411353,4.659277467231544
